"","list_ID","common_name","scientific_name","date","time","count","duration","location","latitude","longitude","count_tot","month","year"
"6264","S18284435","Wilson's Warbler","Cardellina pusilla","2014-05-08","08:20 AM",1,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"6265","S18337590","Wilson's Warbler","Cardellina pusilla","2014-05-11","09:30 AM",1,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"6266","S19781842","Wilson's Warbler","Cardellina pusilla","2014-09-09","08:30 AM",1,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"6267","S23465605","Wilson's Warbler","Cardellina pusilla","2015-05-15","06:30 PM",1,30,"US-MO",38.6389068,-90.2853806,104,5,2015
"6268","S24840940","Wilson's Warbler","Cardellina pusilla","2015-08-30","07:00 AM",1,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"6269","S36956314","Wilson's Warbler","Cardellina pusilla","2017-05-18","07:04 AM",1,126,"US-MO",38.6389068,-90.2853806,140,5,2017
"6270","S56350152","Wilson's Warbler","Cardellina pusilla","2019-05-16","09:24 AM",1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"6271","S19761146","Wilson's Warbler","Cardellina pusilla","2014-09-07","08:30 AM",1,180,"US-MO",38.636316,-90.296545,105,9,2014
"6272","S18317547","Wilson's Warbler","Cardellina pusilla","2014-05-10","07:30 AM",1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"6273","S23326412","Wilson's Warbler","Cardellina pusilla","2015-05-09","07:00 AM",1,180,"US-MO",38.6129807,-90.2593803,134,5,2015
"6274","S19894641","Wilson's Warbler","Cardellina pusilla","2014-09-21","12:30 PM",1,0,"US-MO",38.6369864,-90.2632856,3,9,2014
"6275","S36840514","Summer Tanager","Piranga rubra","2017-05-13","10:40 AM",1,275,"US-MO",38.8636,-92.4504,515,5,2017
"6276","S18555256","Summer Tanager","Piranga rubra","2014-05-25","08:40 AM",3,300,"US-MO",38.482151,-90.8242569,91,5,2014
"6277","S24003666","Summer Tanager","Piranga rubra","2015-06-21","07:00 AM",2,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"6278","S67472235","Summer Tanager","Piranga rubra","2020-04-18","04:29 PM",1,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"6279","S56762852","Summer Tanager","Piranga rubra","2019-05-25","11:55 AM",3,116,"US-OK",36.182195,-96.2300591,29,5,2019
"6280","S69480437","Summer Tanager","Piranga rubra","2020-05-14","09:21 AM",1,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"6281","S55479893","Summer Tanager","Piranga rubra","2019-04-27","12:53 PM",1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"6282","S36840463","Summer Tanager","Piranga rubra","2017-05-13","05:30 AM",1,90,"US-MO",38.661,-90.758,79,5,2017
"6283","S18164541","Summer Tanager","Piranga rubra","2014-05-01","08:30 AM",2,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"6284","S23140528","Summer Tanager","Piranga rubra","2015-04-30","07:00 AM",1,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"6285","S23197329","Summer Tanager","Piranga rubra","2015-05-03","07:00 AM",1,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"6286","S29265867","Summer Tanager","Piranga rubra","2016-04-27","08:00 AM",1,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"6287","S37297406","Summer Tanager","Piranga rubra","2017-05-31","06:29 PM",1,61,"US-MO",38.6389068,-90.2853806,70,5,2017
"6288","S56350152","Summer Tanager","Piranga rubra","2019-05-16","09:24 AM",1,102,"US-MO",38.6389068,-90.2853806,85,5,2019
"6289","S18317547","Summer Tanager","Piranga rubra","2014-05-10","07:30 AM",1,240,"US-MO",38.6129807,-90.2593803,130,5,2014
"6290","S23175611","Summer Tanager","Piranga rubra","2015-05-02","06:50 AM",2,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6291","S36840529","Summer Tanager","Piranga rubra","2017-05-13","07:00 PM",1,90,"US-MO",38.6066358,-90.2582139,56,5,2017
"6292","S18038813","Summer Tanager","Piranga rubra","2014-04-20","07:30 AM",1,180,"US-MO",37.0223596,-90.0990486,103,4,2014
"6293","S54964350","Summer Tanager","Piranga rubra","2019-04-14","05:06 PM",1,99,"US-OK",36.2235555,-95.9005058,62,4,2019
"6294","S18503364","Scarlet Tanager","Piranga olivacea","2014-05-20","03:00 PM",2,180,"US-VT",43.8264,-73.3808,66,5,2014
"6295","S46861277","Scarlet Tanager","Piranga olivacea","2018-06-28","07:00 PM",1,45,"US-VT",43.77954,-73.29591,45,6,2018
"6296","S107972603","Scarlet Tanager","Piranga olivacea","2017-07-04","12:35 PM",1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"6297","S45094421","Scarlet Tanager","Piranga olivacea","2018-04-29","09:15 AM",1,136,"US-MO",38.5094049,-90.588381,34,4,2018
"6298","S36636292","Scarlet Tanager","Piranga olivacea","2017-05-07","07:34 AM",1,79,"US-MO",38.6389068,-90.2853806,54,5,2017
"6299","S19893404","Scarlet Tanager","Piranga olivacea","2014-09-21","07:45 AM",1,120,"US-MO",38.636316,-90.296545,149,9,2014
"6300","S23175611","Scarlet Tanager","Piranga olivacea","2015-05-02","06:50 AM",2,105,"US-MO",38.6066358,-90.2582139,103,5,2015
"6301","S18503364","Northern Cardinal","Cardinalis cardinalis","2014-05-20","03:00 PM",4,180,"US-VT",43.8264,-73.3808,66,5,2014
"6302","S1628441","Northern Cardinal","Cardinalis cardinalis","2004-03-08","",2,0,"US-VT",43.77954,-73.29591,20,3,2004
"6303","S67802002","Northern Cardinal","Cardinalis cardinalis","2020-04-25","02:13 PM",4,97,"US-OK",36.7968283,-98.1921574,75,4,2020
"6304","S67802026","Northern Cardinal","Cardinalis cardinalis","2020-04-25","11:48 AM",5,140,"US-OK",36.783717,-98.18573,64,4,2020
"6305","S36840514","Northern Cardinal","Cardinalis cardinalis","2017-05-13","10:40 AM",6,275,"US-MO",38.8636,-92.4504,515,5,2017
"6306","S36840519","Northern Cardinal","Cardinalis cardinalis","2017-05-13","03:40 PM",2,20,"US-MO",38.8861469,-92.25842,64,5,2017
"6307","S99525037","Northern Cardinal","Cardinalis cardinalis","2021-12-27","11:40 AM",2,151,"US-FL",27.824853,-80.6063547,49,12,2021
"6308","S104878924","Northern Cardinal","Cardinalis cardinalis","2022-03-15","11:54 AM",1,6,"US-KS",37.0243469,-96.4067768,22,3,2022
"6309","S66184860","Northern Cardinal","Cardinalis cardinalis","2020-03-21","04:36 PM",2,37,"US-OK",36.0351169,-94.8112393,28,3,2020
"6310","S99408820","Northern Cardinal","Cardinalis cardinalis","2021-12-25","09:38 AM",1,212,"US-FL",25.9793,-81.4109,114,12,2021
"6311","S87540807","Northern Cardinal","Cardinalis cardinalis","2021-05-08","08:50 AM",1,185,"US-OK",34.7124907,-98.6413512,30,5,2021
"6312","S85318603","Northern Cardinal","Cardinalis cardinalis","2021-04-11","09:50 AM",1,74,"US-OK",35.9559819,-96.3171265,42,4,2021
"6313","S89277212","Northern Cardinal","Cardinalis cardinalis","2021-05-30","10:49 AM",1,26,"US-OK",35.6247298,-99.2497676,28,5,2021
"6314","S89272478","Northern Cardinal","Cardinalis cardinalis","2021-05-30","09:38 AM",2,43,"US-OK",35.6367053,-99.2834151,316,5,2021
"6315","S44577908","Northern Cardinal","Cardinalis cardinalis","2018-04-14","03:50 PM",2,208,"US-MO",38.482151,-90.8242569,222,4,2018
"6316","S19828501","Northern Cardinal","Cardinalis cardinalis","2014-09-13","04:00 PM",4,90,"US-OH",39.1177418,-84.6995258,37,9,2014
"6317","S1639725","Northern Cardinal","Cardinalis cardinalis","2004-03-21","",3,0,"US-FL",27.1818195,-81.358746,8,3,2004
"6318","S99654122","Northern Cardinal","Cardinalis cardinalis","2021-12-28","09:19 AM",2,115,"US-FL",27.8035911,-80.426723,90,12,2021
"6319","S41337936","Northern Cardinal","Cardinalis cardinalis","2017-12-25","10:30 AM",2,330,"US-IL",37.6042906,-89.1945219,80,12,2017
"6320","S107972603","Northern Cardinal","Cardinalis cardinalis","2017-07-04","12:35 PM",1,97,"US-MO",38.4228376,-90.6987113,25,7,2017
"6321","S24003666","Northern Cardinal","Cardinalis cardinalis","2015-06-21","07:00 AM",4,300,"US-MO",38.2590084,-90.6262636,71,6,2015
"6322","S22488897","Northern Cardinal","Cardinalis cardinalis","2015-03-22","10:00 AM",4,240,"US-MO",38.4470333,-90.6632361,68,3,2015
"6323","S99445679","Northern Cardinal","Cardinalis cardinalis","2021-12-26","09:14 AM",1,55,"US-FL",26.6612389,-82.1529253,40,12,2021
"6324","S89739368","Northern Cardinal","Cardinalis cardinalis","2021-06-06","11:44 AM",1,166,"US-IL",38.7746894,-89.694683,30,6,2021
"6325","S99824071","Northern Cardinal","Cardinalis cardinalis","2021-12-20","12:06 PM",1,82,"US-FL",25.396439,-80.566581,45,12,2021
"6326","S37035538","Northern Cardinal","Cardinalis cardinalis","2017-05-21","11:15 AM",2,55,"US-NJ",40.8030808,-74.4555728,33,5,2017
"6327","S100948655","Northern Cardinal","Cardinalis cardinalis","2022-01-17","11:31 AM",2,223,"US-OK",35.6222331,-95.1711273,69,1,2022
"6328","S67472318","Northern Cardinal","Cardinalis cardinalis","2020-04-18","05:42 PM",2,22,"US-OK",35.5411319,-95.9264485,35,4,2020
"6329","S67472235","Northern Cardinal","Cardinalis cardinalis","2020-04-18","04:29 PM",2,21,"US-OK",35.5005612,-95.9265259,35,4,2020
"6330","S79023070","Northern Cardinal","Cardinalis cardinalis","2021-01-04","01:24 PM",2,273,"US-OK",36.8630914,-96.5667034,69,1,2021
"6331","S56762852","Northern Cardinal","Cardinalis cardinalis","2019-05-25","11:55 AM",1,116,"US-OK",36.182195,-96.2300591,29,5,2019
"6332","S69480437","Northern Cardinal","Cardinalis cardinalis","2020-05-14","09:21 AM",2,219,"US-OK",36.2081998,-96.0600758,97,5,2020
"6333","S77745729","Northern Cardinal","Cardinalis cardinalis","2020-12-20","11:59 AM",2,72,"US-OK",36.2081998,-96.0600758,57,12,2020
"6334","S80524373","Northern Cardinal","Cardinalis cardinalis","2021-02-06","10:33 AM",1,93,"US-OK",36.2081998,-96.0600758,58,2,2021
"6335","S90831933","Northern Cardinal","Cardinalis cardinalis","2021-06-26","02:26 PM",2,71,"US-OK",36.2081998,-96.0600758,48,6,2021
"6336","S103266888","Northern Cardinal","Cardinalis cardinalis","2022-02-20","02:05 PM",1,65,"US-OK",36.2081998,-96.0600758,29,2,2022
"6337","S18948766","Northern Cardinal","Cardinalis cardinalis","2014-06-29","11:00 AM",4,360,"US-MO",37.7291811,-92.3933029,101,6,2014
"6338","S89601041","Northern Cardinal","Cardinalis cardinalis","2021-06-04","10:56 AM",3,121,"US-IN",39.7967658,-86.7772937,41,6,2021
"6339","S54425143","Northern Cardinal","Cardinalis cardinalis","2019-03-31","01:38 PM",2,120,"US-OK",36.2179826,-95.7992634,71,3,2019
"6340","S55479893","Northern Cardinal","Cardinalis cardinalis","2019-04-27","12:53 PM",1,78,"US-OK",36.2179826,-95.7992634,35,4,2019
"6341","S79442972","Northern Cardinal","Cardinalis cardinalis","2021-01-17","02:25 PM",2,48,"US-AR",35.38898,-94.4297111,58,1,2021
"6342","S41909811","Northern Cardinal","Cardinalis cardinalis","2018-01-14","02:01 PM",6,100,"US-MO",38.70534,-90.74048,227,1,2018
"6343","S36840471","Northern Cardinal","Cardinalis cardinalis","2017-05-13","07:00 AM",4,60,"US-MO",38.6360813,-90.7679701,79,5,2017
"6344","S36840484","Northern Cardinal","Cardinalis cardinalis","2017-05-13","08:08 AM",3,25,"US-MO",38.7055395,-90.7048416,44,5,2017
"6345","S56362036","Northern Cardinal","Cardinalis cardinalis","2019-05-16","01:34 PM",3,85,"US-MO",38.7055395,-90.7048416,36,5,2019
"6346","S36840463","Northern Cardinal","Cardinalis cardinalis","2017-05-13","05:30 AM",6,90,"US-MO",38.661,-90.758,79,5,2017
"6347","S38281523","Northern Cardinal","Cardinalis cardinalis","2017-07-23","08:50 AM",8,182,"US-MO",38.6078608,-90.489826,70,7,2017
"6348","S41155853","Northern Cardinal","Cardinalis cardinalis","2017-12-17","12:40 PM",3,106,"US-MO",38.6228053,-90.344224,108,12,2017
"6349","S43354053","Northern Cardinal","Cardinalis cardinalis","2018-03-03","05:34 PM",2,42,"US-MO",38.6228053,-90.344224,72,3,2018
"6350","S37773842","Northern Cardinal","Cardinalis cardinalis","2017-06-24","11:52 AM",2,79,"US-MO",38.5474,-90.4319,28,6,2017
"6351","S21519811","Northern Cardinal","Cardinalis cardinalis","2015-01-24","12:30 PM",4,60,"US-MO",38.5240964,-90.2668691,37,1,2015
"6352","S45195604","Northern Cardinal","Cardinalis cardinalis","2018-05-02","07:16 PM",5,28,"US-MO",38.6219912,-90.275188,28,5,2018
"6353","S17855769","Northern Cardinal","Cardinalis cardinalis","2014-04-12","08:45 AM",3,120,"US-MO",38.690995,-90.2349186,200,4,2014
"6354","S21025538","Northern Cardinal","Cardinalis cardinalis","2014-12-25","10:30 AM",8,120,"US-MO",38.690995,-90.2349186,138,12,2014
"6355","S17365487","Northern Cardinal","Cardinalis cardinalis","2014-03-08","09:10 AM",4,20,"US-MO",38.614255,-90.2916527,84,3,2014
"6356","S16826652","Northern Cardinal","Cardinalis cardinalis","2014-02-07","08:45 AM",1,0,"US-MO",38.6286229,-90.302124,10,2,2014
"6357","S17223714","Northern Cardinal","Cardinalis cardinalis","2014-02-27","08:40 AM",7,45,"US-MO",38.6389068,-90.2853806,237,2,2014
"6358","S17294044","Northern Cardinal","Cardinalis cardinalis","2014-03-04","08:15 AM",2,45,"US-MO",38.6389068,-90.2853806,92,3,2014
"6359","S17324171","Northern Cardinal","Cardinalis cardinalis","2014-03-05","08:20 AM",8,50,"US-MO",38.6389068,-90.2853806,167,3,2014
"6360","S17334391","Northern Cardinal","Cardinalis cardinalis","2014-03-06","08:20 AM",10,55,"US-MO",38.6389068,-90.2853806,214,3,2014
"6361","S17345055","Northern Cardinal","Cardinalis cardinalis","2014-03-07","08:20 AM",22,55,"US-MO",38.6389068,-90.2853806,276,3,2014
"6362","S17377851","Northern Cardinal","Cardinalis cardinalis","2014-03-09","03:45 PM",1,80,"US-MO",38.6389068,-90.2853806,118,3,2014
"6363","S17410868","Northern Cardinal","Cardinalis cardinalis","2014-03-12","08:20 AM",7,45,"US-MO",38.6389068,-90.2853806,257,3,2014
"6364","S17437862","Northern Cardinal","Cardinalis cardinalis","2014-03-14","08:00 AM",6,60,"US-MO",38.6389068,-90.2853806,181,3,2014
"6365","S17543272","Northern Cardinal","Cardinalis cardinalis","2014-03-20","09:20 AM",2,80,"US-MO",38.6389068,-90.2853806,102,3,2014
"6366","S17716042","Northern Cardinal","Cardinalis cardinalis","2014-04-02","04:00 PM",3,40,"US-MO",38.6389068,-90.2853806,134,4,2014
"6367","S17760108","Northern Cardinal","Cardinalis cardinalis","2014-04-05","06:00 PM",6,30,"US-MO",38.6389068,-90.2853806,145,4,2014
"6368","S17798169","Northern Cardinal","Cardinalis cardinalis","2014-04-07","06:00 PM",4,45,"US-MO",38.6389068,-90.2853806,96,4,2014
"6369","S17841108","Northern Cardinal","Cardinalis cardinalis","2014-04-11","09:30 AM",4,60,"US-MO",38.6389068,-90.2853806,103,4,2014
"6370","S17891506","Northern Cardinal","Cardinalis cardinalis","2014-04-14","09:00 AM",6,90,"US-MO",38.6389068,-90.2853806,203,4,2014
"6371","S17931688","Northern Cardinal","Cardinalis cardinalis","2014-04-17","08:00 AM",8,120,"US-MO",38.6389068,-90.2853806,307,4,2014
"6372","S18038666","Northern Cardinal","Cardinalis cardinalis","2014-04-22","06:30 PM",4,75,"US-MO",38.6389068,-90.2853806,76,4,2014
"6373","S18044118","Northern Cardinal","Cardinalis cardinalis","2014-04-23","12:00 PM",1,45,"US-MO",38.6389068,-90.2853806,62,4,2014
"6374","S18164541","Northern Cardinal","Cardinalis cardinalis","2014-05-01","08:30 AM",4,60,"US-MO",38.6389068,-90.2853806,91,5,2014
"6375","S18178852","Northern Cardinal","Cardinalis cardinalis","2014-05-02","08:15 AM",5,60,"US-MO",38.6389068,-90.2853806,115,5,2014
"6376","S18284435","Northern Cardinal","Cardinalis cardinalis","2014-05-08","08:20 AM",6,90,"US-MO",38.6389068,-90.2853806,130,5,2014
"6377","S18310479","Northern Cardinal","Cardinalis cardinalis","2014-05-09","06:00 PM",4,60,"US-MO",38.6389068,-90.2853806,87,5,2014
"6378","S18337590","Northern Cardinal","Cardinalis cardinalis","2014-05-11","09:30 AM",6,180,"US-MO",38.6389068,-90.2853806,119,5,2014
"6379","S18346956","Northern Cardinal","Cardinalis cardinalis","2014-05-11","06:30 PM",2,60,"US-MO",38.6389068,-90.2853806,121,5,2014
"6380","S18375175","Northern Cardinal","Cardinalis cardinalis","2014-05-13","08:20 AM",4,60,"US-MO",38.6389068,-90.2853806,71,5,2014
"6381","S19781842","Northern Cardinal","Cardinalis cardinalis","2014-09-09","08:30 AM",3,45,"US-MO",38.6389068,-90.2853806,74,9,2014
"6382","S20016034","Northern Cardinal","Cardinalis cardinalis","2014-10-03","08:45 AM",4,45,"US-MO",38.6389068,-90.2853806,189,10,2014
"6383","S20047706","Northern Cardinal","Cardinalis cardinalis","2014-10-06","08:45 AM",2,60,"US-MO",38.6389068,-90.2853806,105,10,2014
"6384","S20070906","Northern Cardinal","Cardinalis cardinalis","2014-10-08","07:45 AM",8,45,"US-MO",38.6389068,-90.2853806,120,10,2014
"6385","S20416528","Northern Cardinal","Cardinalis cardinalis","2014-11-02","11:00 AM",4,30,"US-MO",38.6389068,-90.2853806,32,11,2014
"6386","S20893308","Northern Cardinal","Cardinalis cardinalis","2014-12-13","10:30 AM",10,120,"US-MO",38.6389068,-90.2853806,144,12,2014
"6387","S20974801","Northern Cardinal","Cardinalis cardinalis","2014-12-21","09:15 AM",4,165,"US-MO",38.6389068,-90.2853806,157,12,2014
"6388","S20987277","Northern Cardinal","Cardinalis cardinalis","2014-12-22","09:30 AM",4,60,"US-MO",38.6389068,-90.2853806,177,12,2014
"6389","S20997656","Northern Cardinal","Cardinalis cardinalis","2014-12-23","08:30 AM",2,30,"US-MO",38.6389068,-90.2853806,74,12,2014
"6390","S21095947","Northern Cardinal","Cardinalis cardinalis","2014-12-31","08:00 AM",8,120,"US-MO",38.6389068,-90.2853806,322,12,2014
"6391","S21350144","Northern Cardinal","Cardinalis cardinalis","2015-01-14","02:30 AM",10,60,"US-MO",38.6389068,-90.2853806,152,1,2015
"6392","S21378003","Northern Cardinal","Cardinalis cardinalis","2015-01-16","04:45 PM",2,15,"US-MO",38.6389068,-90.2853806,59,1,2015
"6393","S21606294","Northern Cardinal","Cardinalis cardinalis","2015-01-30","04:45 PM",4,45,"US-MO",38.6389068,-90.2853806,17,1,2015
"6394","S22360906","Northern Cardinal","Cardinalis cardinalis","2015-03-15","09:00 AM",12,120,"US-MO",38.6389068,-90.2853806,157,3,2015
"6395","S22387893","Northern Cardinal","Cardinalis cardinalis","2015-03-16","06:00 PM",4,30,"US-MO",38.6389068,-90.2853806,35,3,2015
"6396","S22729778","Northern Cardinal","Cardinalis cardinalis","2015-04-06","06:30 PM",6,45,"US-MO",38.6389068,-90.2853806,44,4,2015
"6397","S22776681","Northern Cardinal","Cardinalis cardinalis","2015-04-09","06:20 PM",2,25,"US-MO",38.6389068,-90.2853806,42,4,2015
"6398","S23140557","Northern Cardinal","Cardinalis cardinalis","2015-04-29","07:00 PM",2,45,"US-MO",38.6389068,-90.2853806,24,4,2015
"6399","S23140528","Northern Cardinal","Cardinalis cardinalis","2015-04-30","07:00 AM",8,105,"US-MO",38.6389068,-90.2853806,150,4,2015
"6400","S23197329","Northern Cardinal","Cardinalis cardinalis","2015-05-03","07:00 AM",5,180,"US-MO",38.6389068,-90.2853806,120,5,2015
"6401","S23261547","Northern Cardinal","Cardinalis cardinalis","2015-05-05","07:00 PM",2,45,"US-MO",38.6389068,-90.2853806,54,5,2015
"6402","S24840940","Northern Cardinal","Cardinalis cardinalis","2015-08-30","07:00 AM",1,60,"US-MO",38.6389068,-90.2853806,51,8,2015
"6403","S25963234","Northern Cardinal","Cardinalis cardinalis","2015-11-22","08:30 AM",4,45,"US-MO",38.6389068,-90.2853806,78,11,2015
"6404","S29265867","Northern Cardinal","Cardinalis cardinalis","2016-04-27","08:00 AM",6,45,"US-MO",38.6389068,-90.2853806,87,4,2016
"6405","S31926545","Northern Cardinal","Cardinalis cardinalis","2016-10-06","12:00 PM",5,60,"US-MO",38.6389068,-90.2853806,82,10,2016
"6406","S33616660","Northern Cardinal","Cardinalis cardinalis","2017-01-12","07:00 AM",8,90,"US-MO",38.6389068,-90.2853806,272,1,2017
"6407","S33780633","Northern Cardinal","Cardinalis cardinalis","2017-01-19","07:01 AM",6,56,"US-MO",38.6389068,-90.2853806,240,1,2017
"6408","S33809874","Northern Cardinal","Cardinalis cardinalis","2017-01-20","04:26 PM",6,59,"US-MO",38.6389068,-90.2853806,188,1,2017
"6409","S35533959","Northern Cardinal","Cardinalis cardinalis","2017-03-30","07:05 AM",20,100,"US-MO",38.6389068,-90.2853806,283,3,2017
"6410","S35594469","Northern Cardinal","Cardinalis cardinalis","2017-03-31","05:47 PM",3,80,"US-MO",38.6389068,-90.2853806,84,3,2017
"6411","S35654197","Northern Cardinal","Cardinalis cardinalis","2017-04-02","06:46 PM",4,37,"US-MO",38.6389068,-90.2853806,36,4,2017
"6412","S35698031","Northern Cardinal","Cardinalis cardinalis","2017-04-04","07:00 AM",20,127,"US-MO",38.6389068,-90.2853806,369,4,2017
"6413","S35811314","Northern Cardinal","Cardinalis cardinalis","2017-04-09","07:47 AM",4,74,"US-MO",38.6389068,-90.2853806,51,4,2017
"6414","S35861224","Northern Cardinal","Cardinalis cardinalis","2017-04-10","06:06 PM",4,68,"US-MO",38.6389068,-90.2853806,28,4,2017
